,TransactionNo,Items,Daypart,DayType,Year,Month
18379,8725,Juice,Morning,Weekend,2017,03
18380,8725,Coffee,Morning,Weekend,2017,03
18381,8725,Bread,Morning,Weekend,2017,03
18382,8725,Spanish Brunch,Morning,Weekend,2017,03
18383,8726,Farm House,Morning,Weekend,2017,03
18384,8727,Bread,Morning,Weekend,2017,03
18385,8727,Cake,Morning,Weekend,2017,03
18386,8727,Pastry,Morning,Weekend,2017,03
18387,8728,Coffee,Morning,Weekend,2017,03
18388,8729,Bread,Morning,Weekend,2017,03
18389,8729,Pastry,Morning,Weekend,2017,03
18390,8730,Farm House,Morning,Weekend,2017,03
18391,8730,Cookies,Morning,Weekend,2017,03
18392,8731,Pastry,Morning,Weekend,2017,03
18393,8732,Baguette,Morning,Weekend,2017,03
18394,8732,Farm House,Morning,Weekend,2017,03
18395,8733,Jammie Dodgers,Morning,Weekend,2017,03
18396,8733,Tea,Morning,Weekend,2017,03
18397,8734,Bread,Morning,Weekend,2017,03
18398,8734,Scandinavian,Morning,Weekend,2017,03
18399,8735,Bread,Morning,Weekend,2017,03
18400,8735,Pastry,Morning,Weekend,2017,03
18401,8736,Coffee,Morning,Weekend,2017,03
18402,8736,Muffin,Morning,Weekend,2017,03
18403,8737,Scandinavian,Morning,Weekend,2017,03
18404,8737,Baguette,Morning,Weekend,2017,03
18405,8737,Muffin,Morning,Weekend,2017,03
18406,8737,Cake,Morning,Weekend,2017,03
18407,8738,Pastry,Morning,Weekend,2017,03
18408,8738,Jammie Dodgers,Morning,Weekend,2017,03
18409,8738,Cookies,Morning,Weekend,2017,03
18410,8739,Bread,Morning,Weekend,2017,03
18411,8739,Hot chocolate,Morning,Weekend,2017,03
18412,8739,Hot chocolate,Morning,Weekend,2017,03
18413,8739,Drinking chocolate spoons ,Morning,Weekend,2017,03
18414,8739,Muffin,Morning,Weekend,2017,03
18415,8739,Pastry,Morning,Weekend,2017,03
18416,8740,Scandinavian,Morning,Weekend,2017,03
18417,8741,Bread,Morning,Weekend,2017,03
18418,8741,Bread,Morning,Weekend,2017,03
18419,8742,Coffee,Morning,Weekend,2017,03
18420,8742,Cake,Morning,Weekend,2017,03
18421,8743,Bread,Morning,Weekend,2017,03
18422,8744,Bread,Morning,Weekend,2017,03
18423,8744,Pastry,Morning,Weekend,2017,03
18424,8744,Pastry,Morning,Weekend,2017,03
18425,8745,Bread,Morning,Weekend,2017,03
18426,8746,Bread,Morning,Weekend,2017,03
18427,8747,Coffee,Morning,Weekend,2017,03
18428,8748,Spanish Brunch,Morning,Weekend,2017,03
18429,8748,Coffee,Morning,Weekend,2017,03
18430,8749,Coffee,Morning,Weekend,2017,03
18431,8749,Juice,Morning,Weekend,2017,03
18432,8749,Jammie Dodgers,Morning,Weekend,2017,03
18433,8749,Cookies,Morning,Weekend,2017,03
18434,8750,Muffin,Morning,Weekend,2017,03
18435,8750,Pastry,Morning,Weekend,2017,03
18436,8750,Bread,Morning,Weekend,2017,03
18437,8751,Coffee,Morning,Weekend,2017,03
18438,8752,Coffee,Morning,Weekend,2017,03
18439,8752,Juice,Morning,Weekend,2017,03
18440,8752,Pastry,Morning,Weekend,2017,03
18441,8753,Hot chocolate,Morning,Weekend,2017,03
18442,8753,Coffee,Morning,Weekend,2017,03
18443,8753,Bread,Morning,Weekend,2017,03
18444,8753,Scandinavian,Morning,Weekend,2017,03
18445,8753,Cookies,Morning,Weekend,2017,03
18446,8754,Tiffin,Morning,Weekend,2017,03
18447,8754,Coffee,Morning,Weekend,2017,03
18448,8754,Bread,Morning,Weekend,2017,03
18449,8755,Coffee,Morning,Weekend,2017,03
18450,8755,Coffee,Morning,Weekend,2017,03
18451,8755,Pastry,Morning,Weekend,2017,03
18452,8756,Coffee,Morning,Weekend,2017,03
18453,8756,Bread,Morning,Weekend,2017,03
18454,8756,Cake,Morning,Weekend,2017,03
18455,8757,Farm House,Morning,Weekend,2017,03
18456,8757,Coffee granules ,Morning,Weekend,2017,03
18457,8758,Coffee,Morning,Weekend,2017,03
18458,8758,Bread,Morning,Weekend,2017,03
18459,8758,Muffin,Morning,Weekend,2017,03
18460,8759,Bread,Morning,Weekend,2017,03
18461,8760,Coffee,Morning,Weekend,2017,03
18462,8760,Muffin,Morning,Weekend,2017,03
18463,8760,Cake,Morning,Weekend,2017,03
18464,8760,Pastry,Morning,Weekend,2017,03
18465,8760,Spanish Brunch,Morning,Weekend,2017,03
18466,8760,Smoothies,Morning,Weekend,2017,03
18467,8761,Duck egg,Morning,Weekend,2017,03
18468,8761,Spanish Brunch,Morning,Weekend,2017,03
18469,8761,Coffee,Morning,Weekend,2017,03
18470,8762,Scandinavian,Morning,Weekend,2017,03
18471,8763,Cookies,Morning,Weekend,2017,03
18472,8763,Muffin,Morning,Weekend,2017,03
18473,8763,Pastry,Morning,Weekend,2017,03
18474,8764,Muffin,Morning,Weekend,2017,03
18475,8764,Juice,Morning,Weekend,2017,03
18476,8764,Smoothies,Morning,Weekend,2017,03
18477,8765,Bread,Morning,Weekend,2017,03
18478,8765,Cake,Morning,Weekend,2017,03
18479,8766,Coffee,Morning,Weekend,2017,03
18480,8767,Cookies,Afternoon,Weekend,2017,03
18481,8768,Scandinavian,Afternoon,Weekend,2017,03
18482,8768,Eggs,Afternoon,Weekend,2017,03
18483,8769,Bread,Afternoon,Weekend,2017,03
18484,8770,The Nomad,Afternoon,Weekend,2017,03
18485,8771,Cake,Afternoon,Weekend,2017,03
18486,8771,Scandinavian,Afternoon,Weekend,2017,03
18487,8771,Coffee,Afternoon,Weekend,2017,03
18488,8771,Coffee,Afternoon,Weekend,2017,03
18489,8772,Bread,Afternoon,Weekend,2017,03
18490,8772,Cake,Afternoon,Weekend,2017,03
18491,8772,Juice,Afternoon,Weekend,2017,03
18492,8773,Muffin,Afternoon,Weekend,2017,03
18493,8774,Coffee,Afternoon,Weekend,2017,03
18494,8774,Sandwich,Afternoon,Weekend,2017,03
18495,8775,Bread,Afternoon,Weekend,2017,03
18496,8776,Coffee,Afternoon,Weekend,2017,03
18497,8776,Salad,Afternoon,Weekend,2017,03
18498,8777,Juice,Afternoon,Weekend,2017,03
18499,8778,Tea,Afternoon,Weekend,2017,03
18500,8779,Bread,Afternoon,Weekend,2017,03
18501,8780,Coffee,Afternoon,Weekend,2017,03
18502,8780,Coffee,Afternoon,Weekend,2017,03
18503,8781,Spanish Brunch,Afternoon,Weekend,2017,03
18504,8781,Tea,Afternoon,Weekend,2017,03
18505,8781,Juice,Afternoon,Weekend,2017,03
18506,8781,Coffee,Afternoon,Weekend,2017,03
18507,8782,Truffles,Afternoon,Weekend,2017,03
18508,8782,Mineral water,Afternoon,Weekend,2017,03
18509,8782,Soup,Afternoon,Weekend,2017,03
18510,8783,Coke,Afternoon,Weekend,2017,03
18511,8784,Salad,Afternoon,Weekend,2017,03
18512,8784,Soup,Afternoon,Weekend,2017,03
18513,8784,Smoothies,Afternoon,Weekend,2017,03
18514,8785,Coffee,Afternoon,Weekend,2017,03
18515,8785,Coffee,Afternoon,Weekend,2017,03
18516,8785,Soup,Afternoon,Weekend,2017,03
18517,8785,Spanish Brunch,Afternoon,Weekend,2017,03
18518,8786,Coffee,Afternoon,Weekend,2017,03
18519,8786,Bread,Afternoon,Weekend,2017,03
18520,8786,Cake,Afternoon,Weekend,2017,03
18521,8787,Mineral water,Afternoon,Weekend,2017,03
18522,8788,Coffee,Afternoon,Weekend,2017,03
18523,8788,Bread,Afternoon,Weekend,2017,03
18524,8789,Bread,Afternoon,Weekend,2017,03
18525,8790,Coffee,Afternoon,Weekend,2017,03
18526,8790,Pastry,Afternoon,Weekend,2017,03
18527,8791,Hot chocolate,Afternoon,Weekend,2017,03
18528,8791,Smoothies,Afternoon,Weekend,2017,03
18529,8791,Spanish Brunch,Afternoon,Weekend,2017,03
18530,8792,Coffee,Afternoon,Weekend,2017,03
18531,8792,Bread,Afternoon,Weekend,2017,03
18532,8792,Truffles,Afternoon,Weekend,2017,03
18533,8792,Spanish Brunch,Afternoon,Weekend,2017,03
18534,8792,Sandwich,Afternoon,Weekend,2017,03
18535,8792,Sandwich,Afternoon,Weekend,2017,03
18536,8792,Jammie Dodgers,Afternoon,Weekend,2017,03
18537,8792,Cake,Afternoon,Weekend,2017,03
18538,8793,Coke,Afternoon,Weekend,2017,03
18539,8793,Coffee,Afternoon,Weekend,2017,03
18540,8793,Coffee,Afternoon,Weekend,2017,03
18541,8793,Hot chocolate,Afternoon,Weekend,2017,03
18542,8794,Cake,Afternoon,Weekend,2017,03
18543,8795,Spanish Brunch,Afternoon,Weekend,2017,03
18544,8795,Coffee,Afternoon,Weekend,2017,03
18545,8796,Bread,Afternoon,Weekend,2017,03
18546,8797,Coffee,Afternoon,Weekend,2017,03
18547,8798,Tea,Afternoon,Weekend,2017,03
18548,8798,Coke,Afternoon,Weekend,2017,03
18549,8798,Cake,Afternoon,Weekend,2017,03
18550,8799,Bread,Afternoon,Weekend,2017,03
18551,8799,Tea,Afternoon,Weekend,2017,03
18552,8800,Coffee,Afternoon,Weekend,2017,03
18553,8800,Bread,Afternoon,Weekend,2017,03
18554,8800,Cake,Afternoon,Weekend,2017,03
18555,8801,Bread,Afternoon,Weekend,2017,03
18556,8802,Coffee,Afternoon,Weekend,2017,03
18557,8802,Salad,Afternoon,Weekend,2017,03
18558,8802,Extra Salami or Feta,Afternoon,Weekend,2017,03
18559,8803,Coffee,Afternoon,Weekend,2017,03
18560,8803,Coffee,Afternoon,Weekend,2017,03
18561,8803,Sandwich,Afternoon,Weekend,2017,03
18562,8803,Sandwich,Afternoon,Weekend,2017,03
18563,8804,Sandwich,Afternoon,Weekend,2017,03
18564,8805,Hot chocolate,Afternoon,Weekend,2017,03
18565,8805,Coffee,Afternoon,Weekend,2017,03
18566,8805,Muffin,Afternoon,Weekend,2017,03
18567,8806,Bread,Afternoon,Weekend,2017,03
18568,8807,Coffee,Afternoon,Weekend,2017,03
18569,8807,Salad,Afternoon,Weekend,2017,03
18570,8808,Coffee,Afternoon,Weekend,2017,03
18571,8808,Salad,Afternoon,Weekend,2017,03
18572,8809,Sandwich,Afternoon,Weekend,2017,03
18573,8809,Bread,Afternoon,Weekend,2017,03
18574,8809,Coffee,Afternoon,Weekend,2017,03
18575,8810,Hot chocolate,Afternoon,Weekend,2017,03
18576,8810,Cake,Afternoon,Weekend,2017,03
18577,8811,Coffee,Afternoon,Weekend,2017,03
18578,8811,Smoothies,Afternoon,Weekend,2017,03
18579,8811,Cake,Afternoon,Weekend,2017,03
18580,8811,Bread,Afternoon,Weekend,2017,03
18581,8812,Bread,Afternoon,Weekend,2017,03
18582,8813,Cake,Afternoon,Weekend,2017,03
18583,8813,Half slice Monster ,Afternoon,Weekend,2017,03
18584,8814,Coffee,Afternoon,Weekend,2017,03
18585,8814,Juice,Afternoon,Weekend,2017,03
18586,8814,Juice,Afternoon,Weekend,2017,03
18587,8814,Spanish Brunch,Afternoon,Weekend,2017,03
18588,8814,Chicken Stew,Afternoon,Weekend,2017,03
18589,8814,The Nomad,Afternoon,Weekend,2017,03
18590,8814,Coke,Afternoon,Weekend,2017,03
18591,8815,Tea,Afternoon,Weekend,2017,03
18592,8816,Coffee,Afternoon,Weekend,2017,03
18593,8816,Cake,Afternoon,Weekend,2017,03
18594,8817,Coffee,Afternoon,Weekend,2017,03
18595,8817,Coffee,Afternoon,Weekend,2017,03
18596,8817,Tea,Afternoon,Weekend,2017,03
18597,8818,Truffles,Afternoon,Weekend,2017,03
18598,8819,Coffee,Afternoon,Weekend,2017,03
18599,8819,Coffee,Afternoon,Weekend,2017,03
18600,8819,Cake,Afternoon,Weekend,2017,03
18601,8819,Muffin,Afternoon,Weekend,2017,03
18602,8820,Bread,Afternoon,Weekend,2017,03
18603,8821,Bread,Afternoon,Weekend,2017,03
18604,8822,Bread,Afternoon,Weekend,2017,03
18605,8822,Cookies,Afternoon,Weekend,2017,03
18606,8822,Jammie Dodgers,Afternoon,Weekend,2017,03
18607,8823,Mineral water,Afternoon,Weekend,2017,03
18608,8824,Hot chocolate,Afternoon,Weekend,2017,03
18609,8824,Tea,Afternoon,Weekend,2017,03
18610,8824,Truffles,Afternoon,Weekend,2017,03
18611,8824,Cake,Afternoon,Weekend,2017,03
18612,8824,Muffin,Afternoon,Weekend,2017,03
18613,8825,Bread,Evening,Weekend,2017,03
18614,8825,Coffee,Evening,Weekend,2017,03
18615,8825,Juice,Evening,Weekend,2017,03
18616,8825,Cake,Evening,Weekend,2017,03
18617,8826,Mortimer,Evening,Weekend,2017,03
18618,8826,Coffee granules ,Evening,Weekend,2017,03
18619,8827,Medialuna,Morning,Weekend,2017,03
18620,8827,Bread,Morning,Weekend,2017,03
18621,8828,Bread,Morning,Weekend,2017,03
18622,8828,Jam,Morning,Weekend,2017,03
18623,8829,Coffee,Morning,Weekend,2017,03
18624,8829,Medialuna,Morning,Weekend,2017,03
18625,8830,Coffee,Morning,Weekend,2017,03
18626,8830,Medialuna,Morning,Weekend,2017,03
18627,8831,Medialuna,Morning,Weekend,2017,03
18628,8831,Coffee,Morning,Weekend,2017,03
18629,8832,Pastry,Morning,Weekend,2017,03
18630,8833,Medialuna,Morning,Weekend,2017,03
18631,8833,Coffee,Morning,Weekend,2017,03
18632,8834,Coffee,Morning,Weekend,2017,03
18633,8834,Sandwich,Morning,Weekend,2017,03
18634,8834,Sandwich,Morning,Weekend,2017,03
18635,8834,Medialuna,Morning,Weekend,2017,03
18636,8835,Medialuna,Morning,Weekend,2017,03
18637,8835,Bread,Morning,Weekend,2017,03
18638,8835,Cake,Morning,Weekend,2017,03
18639,8835,Muffin,Morning,Weekend,2017,03
18640,8835,Granola,Morning,Weekend,2017,03
18641,8835,Sandwich,Morning,Weekend,2017,03
18642,8835,Coffee,Morning,Weekend,2017,03
18643,8835,Hot chocolate,Morning,Weekend,2017,03
18644,8835,Tea,Morning,Weekend,2017,03
18645,8836,Muffin,Morning,Weekend,2017,03
18646,8837,Jam,Morning,Weekend,2017,03
18647,8837,Bread,Morning,Weekend,2017,03
18648,8838,Coffee,Morning,Weekend,2017,03
18649,8839,Bread,Morning,Weekend,2017,03
18650,8839,Cake,Morning,Weekend,2017,03
18651,8839,Spanish Brunch,Morning,Weekend,2017,03
18652,8840,Spanish Brunch,Morning,Weekend,2017,03
18653,8840,Juice,Morning,Weekend,2017,03
18654,8840,Coffee,Morning,Weekend,2017,03
18655,8841,Bread,Morning,Weekend,2017,03
18656,8842,Bread,Morning,Weekend,2017,03
18657,8842,Bread,Morning,Weekend,2017,03
18658,8843,Pastry,Morning,Weekend,2017,03
18659,8843,Pastry,Morning,Weekend,2017,03
18660,8844,Coffee,Morning,Weekend,2017,03
18661,8845,Coffee,Morning,Weekend,2017,03
18662,8845,Bread,Morning,Weekend,2017,03
18663,8845,Coffee,Morning,Weekend,2017,03
18664,8845,Pastry,Morning,Weekend,2017,03
18665,8846,Muffin,Morning,Weekend,2017,03
18666,8846,Cake,Morning,Weekend,2017,03
18667,8846,Coffee,Morning,Weekend,2017,03
18668,8846,Tea,Morning,Weekend,2017,03
18669,8847,Bread,Morning,Weekend,2017,03
18670,8847,Baguette,Morning,Weekend,2017,03
18671,8848,Coffee,Morning,Weekend,2017,03
18672,8848,Coffee,Morning,Weekend,2017,03
18673,8848,Spanish Brunch,Morning,Weekend,2017,03
18674,8848,Extra Salami or Feta,Morning,Weekend,2017,03
18675,8848,Toast,Morning,Weekend,2017,03
18676,8849,Coffee,Morning,Weekend,2017,03
18677,8849,Coffee,Morning,Weekend,2017,03
18678,8849,Cake,Morning,Weekend,2017,03
18679,8850,Bread,Morning,Weekend,2017,03
18680,8851,Coffee,Morning,Weekend,2017,03
18681,8851,Coffee,Morning,Weekend,2017,03
18682,8851,Sandwich,Morning,Weekend,2017,03
18683,8851,Pastry,Morning,Weekend,2017,03
18684,8852,Bread,Morning,Weekend,2017,03
18685,8853,Coffee,Afternoon,Weekend,2017,03
18686,8854,Coffee,Afternoon,Weekend,2017,03
18687,8855,Baguette,Afternoon,Weekend,2017,03
18688,8856,Smoothies,Afternoon,Weekend,2017,03
18689,8856,Bread,Afternoon,Weekend,2017,03
18690,8857,Bread,Afternoon,Weekend,2017,03
18691,8858,Bread,Afternoon,Weekend,2017,03
18692,8859,Spanish Brunch,Afternoon,Weekend,2017,03
18693,8859,Juice,Afternoon,Weekend,2017,03
18694,8859,Coffee,Afternoon,Weekend,2017,03
18695,8859,Medialuna,Afternoon,Weekend,2017,03
18696,8859,Cake,Afternoon,Weekend,2017,03
18697,8860,Truffles,Afternoon,Weekend,2017,03
18698,8860,Toast,Afternoon,Weekend,2017,03
18699,8861,Spanish Brunch,Afternoon,Weekend,2017,03
18700,8861,Tea,Afternoon,Weekend,2017,03
18701,8861,Coffee,Afternoon,Weekend,2017,03
18702,8862,Bread,Afternoon,Weekend,2017,03
18703,8863,Coffee,Afternoon,Weekend,2017,03
18704,8863,Juice,Afternoon,Weekend,2017,03
18705,8863,Brownie,Afternoon,Weekend,2017,03
18706,8864,Baguette,Afternoon,Weekend,2017,03
18707,8865,Bread,Afternoon,Weekend,2017,03
18708,8866,Bread,Afternoon,Weekend,2017,03
18709,8867,Smoothies,Afternoon,Weekend,2017,03
18710,8868,Coffee,Afternoon,Weekend,2017,03
18711,8868,Coke,Afternoon,Weekend,2017,03
18712,8868,Bread,Afternoon,Weekend,2017,03
18713,8868,Cake,Afternoon,Weekend,2017,03
18714,8868,Bread,Afternoon,Weekend,2017,03
18715,8868,Soup,Afternoon,Weekend,2017,03
18716,8869,Coffee,Afternoon,Weekend,2017,03
18717,8869,Smoothies,Afternoon,Weekend,2017,03
18718,8869,Bread,Afternoon,Weekend,2017,03
18719,8869,Cake,Afternoon,Weekend,2017,03
18720,8870,Tea,Afternoon,Weekend,2017,03
18721,8870,Sandwich,Afternoon,Weekend,2017,03
18722,8871,Sandwich,Afternoon,Weekend,2017,03
18723,8871,Sandwich,Afternoon,Weekend,2017,03
18724,8871,Sandwich,Afternoon,Weekend,2017,03
18725,8871,Coke,Afternoon,Weekend,2017,03
18726,8871,Juice,Afternoon,Weekend,2017,03
18727,8871,Mineral water,Afternoon,Weekend,2017,03
18728,8872,Bread,Afternoon,Weekend,2017,03
18729,8873,Baguette,Afternoon,Weekend,2017,03
18730,8874,Tea,Afternoon,Weekend,2017,03
18731,8874,Scone,Afternoon,Weekend,2017,03
18732,8874,Medialuna,Afternoon,Weekend,2017,03
18733,8875,Coffee,Afternoon,Weekend,2017,03
18734,8876,Coffee,Afternoon,Weekend,2017,03
18735,8876,Jammie Dodgers,Afternoon,Weekend,2017,03
18736,8876,Brownie,Afternoon,Weekend,2017,03
18737,8876,Hot chocolate,Afternoon,Weekend,2017,03
18738,8876,Hot chocolate,Afternoon,Weekend,2017,03
18739,8877,Brownie,Afternoon,Weekend,2017,03
18740,8878,Coffee,Afternoon,Weekend,2017,03
18741,8878,Coffee,Afternoon,Weekend,2017,03
18742,8878,Brownie,Afternoon,Weekend,2017,03
18743,8878,Cake,Afternoon,Weekend,2017,03
18744,8879,Brownie,Afternoon,Weekend,2017,03
18745,8879,Bread,Afternoon,Weekend,2017,03
18746,8879,Tea,Afternoon,Weekend,2017,03
18747,8880,Coffee,Afternoon,Weekend,2017,03
18748,8880,Sandwich,Afternoon,Weekend,2017,03
18749,8881,Sandwich,Afternoon,Weekend,2017,03
18750,8881,Sandwich,Afternoon,Weekend,2017,03
18751,8881,Coke,Afternoon,Weekend,2017,03
18752,8881,Juice,Afternoon,Weekend,2017,03
18753,8882,Coffee,Afternoon,Weekend,2017,03
18754,8882,Tea,Afternoon,Weekend,2017,03
18755,8882,Brownie,Afternoon,Weekend,2017,03
18756,8882,Sandwich,Afternoon,Weekend,2017,03
18757,8882,Sandwich,Afternoon,Weekend,2017,03
18758,8882,Bread,Afternoon,Weekend,2017,03
18759,8883,Cake,Afternoon,Weekend,2017,03
18760,8884,Muffin,Afternoon,Weekend,2017,03
18761,8885,Coffee,Afternoon,Weekend,2017,03
18762,8885,Coffee,Afternoon,Weekend,2017,03
18763,8885,Cake,Afternoon,Weekend,2017,03
18764,8886,Smoothies,Afternoon,Weekend,2017,03
18765,8886,Sandwich,Afternoon,Weekend,2017,03
18766,8887,Coffee,Afternoon,Weekend,2017,03
18767,8887,Brownie,Afternoon,Weekend,2017,03
18768,8887,Cake,Afternoon,Weekend,2017,03
18769,8887,Tea,Afternoon,Weekend,2017,03
18770,8888,Vegan Feast,Afternoon,Weekend,2017,03
18771,8888,Hot chocolate,Afternoon,Weekend,2017,03
18772,8888,Coffee,Afternoon,Weekend,2017,03
18773,8888,Brownie,Afternoon,Weekend,2017,03
18774,8888,Bread,Afternoon,Weekend,2017,03
18775,8888,Cookies,Afternoon,Weekend,2017,03
18776,8889,Sandwich,Afternoon,Weekend,2017,03
18777,8889,Sandwich,Afternoon,Weekend,2017,03
18778,8889,Bread,Afternoon,Weekend,2017,03
18779,8889,Juice,Afternoon,Weekend,2017,03
18780,8890,Bakewell,Morning,Weekday,2017,03
18781,8890,Coffee,Morning,Weekday,2017,03
18782,8891,Coffee,Morning,Weekday,2017,03
18783,8891,Muffin,Morning,Weekday,2017,03
18784,8892,Coffee,Morning,Weekday,2017,03
18785,8893,Bread,Morning,Weekday,2017,03
18786,8894,Tea,Morning,Weekday,2017,03
18787,8894,Toast,Morning,Weekday,2017,03
18788,8895,Hot chocolate,Morning,Weekday,2017,03
18789,8895,Toast,Morning,Weekday,2017,03
18790,8896,Coffee,Morning,Weekday,2017,03
18791,8896,Muffin,Morning,Weekday,2017,03
18792,8897,Coffee,Morning,Weekday,2017,03
18793,8897,Coffee,Morning,Weekday,2017,03
18794,8897,Tea,Morning,Weekday,2017,03
18795,8898,Coffee,Morning,Weekday,2017,03
18796,8899,Toast,Morning,Weekday,2017,03
18797,8900,Coffee,Morning,Weekday,2017,03
18798,8900,Muffin,Morning,Weekday,2017,03
18799,8901,Tea,Morning,Weekday,2017,03
18800,8901,Scone,Morning,Weekday,2017,03
18801,8902,Tea,Morning,Weekday,2017,03
18802,8902,Bread,Morning,Weekday,2017,03
18803,8903,Coffee,Morning,Weekday,2017,03
18804,8903,Bread,Morning,Weekday,2017,03
18805,8904,Coffee,Morning,Weekday,2017,03
18806,8904,Tea,Morning,Weekday,2017,03
18807,8905,Coffee,Morning,Weekday,2017,03
18808,8905,Coffee,Morning,Weekday,2017,03
18809,8906,Bread,Morning,Weekday,2017,03
18810,8906,Coffee,Morning,Weekday,2017,03
18811,8907,Coffee,Afternoon,Weekday,2017,03
18812,8908,Coffee,Afternoon,Weekday,2017,03
18813,8909,Scone,Afternoon,Weekday,2017,03
18814,8909,Bakewell,Afternoon,Weekday,2017,03
18815,8910,Hot chocolate,Afternoon,Weekday,2017,03
18816,8910,Brownie,Afternoon,Weekday,2017,03
18817,8911,Coke,Afternoon,Weekday,2017,03
18818,8911,Muffin,Afternoon,Weekday,2017,03
18819,8911,Coffee,Afternoon,Weekday,2017,03
18820,8912,Coffee,Afternoon,Weekday,2017,03
18821,8912,Sandwich,Afternoon,Weekday,2017,03
18822,8913,Coke,Afternoon,Weekday,2017,03
18823,8913,Chicken Stew,Afternoon,Weekday,2017,03
18824,8914,Coffee,Afternoon,Weekday,2017,03
18825,8914,Tea,Afternoon,Weekday,2017,03
18826,8914,The Nomad,Afternoon,Weekday,2017,03
18827,8914,Scone,Afternoon,Weekday,2017,03
18828,8915,Coffee,Afternoon,Weekday,2017,03
18829,8916,Coffee,Afternoon,Weekday,2017,03
18830,8916,Coffee,Afternoon,Weekday,2017,03
18831,8916,Chicken Stew,Afternoon,Weekday,2017,03
18832,8917,Bread,Afternoon,Weekday,2017,03
18833,8918,Bakewell,Afternoon,Weekday,2017,03
18834,8919,Brownie,Afternoon,Weekday,2017,03
18835,8919,Jammie Dodgers,Afternoon,Weekday,2017,03
18836,8919,Bread,Afternoon,Weekday,2017,03
18837,8919,Chicken Stew,Afternoon,Weekday,2017,03
18838,8919,Sandwich,Afternoon,Weekday,2017,03
18839,8919,Tea,Afternoon,Weekday,2017,03
18840,8919,Tea,Afternoon,Weekday,2017,03
18841,8921,Coffee,Afternoon,Weekday,2017,03
18842,8922,Coffee,Afternoon,Weekday,2017,03
18843,8922,Coke,Afternoon,Weekday,2017,03
18844,8922,Sandwich,Afternoon,Weekday,2017,03
18845,8923,Coffee,Afternoon,Weekday,2017,03
18846,8923,Jammie Dodgers,Afternoon,Weekday,2017,03
18847,8924,Coffee,Afternoon,Weekday,2017,03
18848,8924,Coke,Afternoon,Weekday,2017,03
18849,8924,Mineral water,Afternoon,Weekday,2017,03
18850,8924,Bakewell,Afternoon,Weekday,2017,03
18851,8924,Salad,Afternoon,Weekday,2017,03
18852,8925,Sandwich,Afternoon,Weekday,2017,03
18853,8925,Coffee,Afternoon,Weekday,2017,03
18854,8925,Bakewell,Afternoon,Weekday,2017,03
18855,8926,Coffee,Afternoon,Weekday,2017,03
18856,8927,Tea,Afternoon,Weekday,2017,03
18857,8927,Muffin,Afternoon,Weekday,2017,03
18858,8928,Coffee,Afternoon,Weekday,2017,03
18859,8928,Bread,Afternoon,Weekday,2017,03
18860,8929,Soup,Afternoon,Weekday,2017,03
18861,8929,Tea,Afternoon,Weekday,2017,03
18862,8930,Cookies,Afternoon,Weekday,2017,03
18863,8931,Tea,Afternoon,Weekday,2017,03
18864,8932,Coffee,Afternoon,Weekday,2017,03
18865,8932,Sandwich,Afternoon,Weekday,2017,03
18866,8933,Mineral water,Afternoon,Weekday,2017,03
18867,8934,Coffee,Morning,Weekday,2017,03
18868,8935,Coffee,Morning,Weekday,2017,03
18869,8935,Bread,Morning,Weekday,2017,03
18870,8936,Coffee,Morning,Weekday,2017,03
18871,8937,Bread,Morning,Weekday,2017,03
18872,8938,Coffee,Morning,Weekday,2017,03
18873,8938,Toast,Morning,Weekday,2017,03
